,db_id,query,question,query_toks,query_toks_no_value,question_toks,modified question,generated_query
426,museum_visit,SELECT t1.name FROM visitor AS t1 JOIN visit AS t2 ON t1.id  =  t2.visitor_id JOIN museum AS t3 ON t3.Museum_ID  =  t2.Museum_ID WHERE t3.open_year  <  2009 INTERSECT SELECT t1.name FROM visitor AS t1 JOIN visit AS t2 ON t1.id  =  t2.visitor_id JOIN museum AS t3 ON t3.Museum_ID  =  t2.Museum_ID WHERE t3.open_year  >  2011,What is the name of the visitor who visited both a museum opened before 2009 and a museum opened after 2011?,"['SELECT', 't1.name', 'FROM', 'visitor', 'AS', 't1', 'JOIN', 'visit', 'AS', 't2', 'ON', 't1.id', '=', 't2.visitor_id', 'JOIN', 'museum', 'AS', 't3', 'ON', 't3.Museum_ID', '=', 't2.Museum_ID', 'WHERE', 't3.open_year', '<', '2009', 'INTERSECT', 'SELECT', 't1.name', 'FROM', 'visitor', 'AS', 't1', 'JOIN', 'visit', 'AS', 't2', 'ON', 't1.id', '=', 't2.visitor_id', 'JOIN', 'museum', 'AS', 't3', 'ON', 't3.Museum_ID', '=', 't2.Museum_ID', 'WHERE', 't3.open_year', '>', '2011']","['select', 't1', '.', 'name', 'from', 'visitor', 'as', 't1', 'join', 'visit', 'as', 't2', 'on', 't1', '.', 'id', '=', 't2', '.', 'visitor_id', 'join', 'museum', 'as', 't3', 'on', 't3', '.', 'museum_id', '=', 't2', '.', 'museum_id', 'where', 't3', '.', 'open_year', '<', 'value', 'intersect', 'select', 't1', '.', 'name', 'from', 'visitor', 'as', 't1', 'join', 'visit', 'as', 't2', 'on', 't1', '.', 'id', '=', 't2', '.', 'visitor_id', 'join', 'museum', 'as', 't3', 'on', 't3', '.', 'museum_id', '=', 't2', '.', 'museum_id', 'where', 't3', '.', 'open_year', '>', 'value']","['What', 'is', 'the', 'name', 'of', 'the', 'visitor', 'who', 'visited', 'both', 'a', 'museum', 'opened', 'before', '2009', 'and', 'a', 'museum', 'opened', 'after', '2011', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What is the name of the visitor who visited both a museum opened before 2009 and a museum opened after 2011? <query> "," 

SELECT  visitor_name FROM  visitor WHERE  visit_date  BETWEEN  ""2009-01-01"" AND  ""2011-12-31"""
427,museum_visit,SELECT count(*) FROM visitor WHERE id NOT IN (SELECT t2.visitor_id FROM museum AS t1 JOIN visit AS t2 ON t1.Museum_ID  =  t2.Museum_ID WHERE t1.open_year  >  2010),Find the number of visitors who did not visit any museum opened after 2010.,"['SELECT', 'count', '(', '*', ')', 'FROM', 'visitor', 'WHERE', 'id', 'NOT', 'IN', '(', 'SELECT', 't2.visitor_id', 'FROM', 'museum', 'AS', 't1', 'JOIN', 'visit', 'AS', 't2', 'ON', 't1.Museum_ID', '=', 't2.Museum_ID', 'WHERE', 't1.open_year', '>', '2010', ')']","['select', 'count', '(', '*', ')', 'from', 'visitor', 'where', 'id', 'not', 'in', '(', 'select', 't2', '.', 'visitor_id', 'from', 'museum', 'as', 't1', 'join', 'visit', 'as', 't2', 'on', 't1', '.', 'museum_id', '=', 't2', '.', 'museum_id', 'where', 't1', '.', 'open_year', '>', 'value', ')']","['Find', 'the', 'number', 'of', 'visitors', 'who', 'did', 'not', 'visit', 'any', 'museum', 'opened', 'after', '2010', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Find the number of visitors who did not visit any museum opened after 2010. <query> "," 

SELECT COUNT(*) FROM Visitor WHERE NOT EXISTS ( SELECT * FROM Museum WHERE Museum.museum_id = Visitor.museum_id AND Museum.museum_open_date > 2010 )"
428,museum_visit,SELECT count(*) FROM museum WHERE open_year  >  2013 OR open_year  <  2008,How many museums were opened after 2013 or before 2008?,"['SELECT', 'count', '(', '*', ')', 'FROM', 'museum', 'WHERE', 'open_year', '>', '2013', 'OR', 'open_year', '<', '2008']","['select', 'count', '(', '*', ')', 'from', 'museum', 'where', 'open_year', '>', 'value', 'or', 'open_year', '<', 'value']","['How', 'many', 'museums', 'were', 'opened', 'after', '2013', 'or', 'before', '2008', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> How many museums were opened after 2013 or before 2008? <query> "," 

SELECT count(*) FROM museum WHERE year > 2008 OR year < 2013"
429,wta_1,SELECT count(*) FROM players,Find the total number of players.,"['SELECT', 'count', '(', '*', ')', 'FROM', 'players']","['select', 'count', '(', '*', ')', 'from', 'players']","['Find', 'the', 'total', 'number', 'of', 'players', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Find the total number of players. <query> "," 

SELECT SUM(player_count) FROM player"
430,wta_1,SELECT count(*) FROM players,How many players are there?,"['SELECT', 'count', '(', '*', ')', 'FROM', 'players']","['select', 'count', '(', '*', ')', 'from', 'players']","['How', 'many', 'players', 'are', 'there', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> How many players are there? <query> "," 

SELECT COUNT(*) FROM player"
431,wta_1,SELECT count(*) FROM matches,Find the total number of matches.,"['SELECT', 'count', '(', '*', ')', 'FROM', 'matches']","['select', 'count', '(', '*', ')', 'from', 'matches']","['Find', 'the', 'total', 'number', 'of', 'matches', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Find the total number of matches. <query> "," 

SELECT COUNT(*) FROM Match"
432,wta_1,SELECT count(*) FROM matches,Count the number of matches.,"['SELECT', 'count', '(', '*', ')', 'FROM', 'matches']","['select', 'count', '(', '*', ')', 'from', 'matches']","['Count', 'the', 'number', 'of', 'matches', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Count the number of matches. <query> "," 

SELECT COUNT(*) FROM  match"
433,wta_1,"SELECT first_name ,  birth_date FROM players WHERE country_code  =  'USA'",List the first name and birth date of all players from the country with code USA.,"['SELECT', 'first_name', ',', 'birth_date', 'FROM', 'players', 'WHERE', 'country_code', '=', ""'USA"", ""'""]","['select', 'first_name', ',', 'birth_date', 'from', 'players', 'where', 'country_code', '=', 'value']","['List', 'the', 'first', 'name', 'and', 'birth', 'date', 'of', 'all', 'players', 'from', 'the', 'country', 'with', 'code', 'USA', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> List the first name and birth date of all players from the country with code USA. <query> "," 

SELECT  firstname , birth_date FROM players WHERE country_code = 'USA'"
434,wta_1,"SELECT first_name ,  birth_date FROM players WHERE country_code  =  'USA'",What are the first names and birth dates of players from the USA?,"['SELECT', 'first_name', ',', 'birth_date', 'FROM', 'players', 'WHERE', 'country_code', '=', ""'USA"", ""'""]","['select', 'first_name', ',', 'birth_date', 'from', 'players', 'where', 'country_code', '=', 'value']","['What', 'are', 'the', 'first', 'names', 'and', 'birth', 'dates', 'of', 'players', 'from', 'the', 'USA', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What are the first names and birth dates of players from the USA? <query> "," 

SELECT  firstname , birth_date FROM players WHERE country_code = 'USA'"
435,wta_1,"SELECT avg(loser_age) ,  avg(winner_age) FROM matches",Find the average age of losers and winners of all matches.,"['SELECT', 'avg', '(', 'loser_age', ')', ',', 'avg', '(', 'winner_age', ')', 'FROM', 'matches']","['select', 'avg', '(', 'loser_age', ')', ',', 'avg', '(', 'winner_age', ')', 'from', 'matches']","['Find', 'the', 'average', 'age', 'of', 'losers', 'and', 'winners', 'of', 'all', 'matches', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Find the average age of losers and winners of all matches. <query> "," 

SELECT AVG(age) FROM match WHERE winner = 'loser'"
436,wta_1,"SELECT avg(loser_age) ,  avg(winner_age) FROM matches",What are the average ages of losers and winners across matches?,"['SELECT', 'avg', '(', 'loser_age', ')', ',', 'avg', '(', 'winner_age', ')', 'FROM', 'matches']","['select', 'avg', '(', 'loser_age', ')', ',', 'avg', '(', 'winner_age', ')', 'from', 'matches']","['What', 'are', 'the', 'average', 'ages', 'of', 'losers', 'and', 'winners', 'across', 'matches', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What are the average ages of losers and winners across matches? <query> "," 

SELECT avg(winner_age) , avg(loser_age) FROM matches"
437,wta_1,SELECT avg(winner_rank) FROM matches,Find the average rank of winners in all matches.,"['SELECT', 'avg', '(', 'winner_rank', ')', 'FROM', 'matches']","['select', 'avg', '(', 'winner_rank', ')', 'from', 'matches']","['Find', 'the', 'average', 'rank', 'of', 'winners', 'in', 'all', 'matches', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Find the average rank of winners in all matches. <query> "," 

SELECT  AVG(rank) FROM  match"
438,wta_1,SELECT avg(winner_rank) FROM matches,What is the average rank for winners in all matches?,"['SELECT', 'avg', '(', 'winner_rank', ')', 'FROM', 'matches']","['select', 'avg', '(', 'winner_rank', ')', 'from', 'matches']","['What', 'is', 'the', 'average', 'rank', 'for', 'winners', 'in', 'all', 'matches', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What is the average rank for winners in all matches? <query> "," 

SELECT  AVG(rank) FROM matches"
439,wta_1,SELECT min(loser_rank) FROM matches,Find the highest rank of losers in all matches.,"['SELECT', 'min', '(', 'loser_rank', ')', 'FROM', 'matches']","['select', 'min', '(', 'loser_rank', ')', 'from', 'matches']","['Find', 'the', 'highest', 'rank', 'of', 'losers', 'in', 'all', 'matches', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Find the highest rank of losers in all matches. <query> "," 

SELECT MAX(rank) FROM matches"
440,wta_1,SELECT min(loser_rank) FROM matches,What is the best rank of losers across all matches?,"['SELECT', 'min', '(', 'loser_rank', ')', 'FROM', 'matches']","['select', 'min', '(', 'loser_rank', ')', 'from', 'matches']","['What', 'is', 'the', 'best', 'rank', 'of', 'losers', 'across', 'all', 'matches', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What is the best rank of losers across all matches? <query> "," 

SELECT  RANK() OVER (ORDER BY  total_points DESC) AS rank FROM  matches"
441,wta_1,SELECT count(DISTINCT country_code) FROM players,find the number of distinct country codes of all players.,"['SELECT', 'count', '(', 'DISTINCT', 'country_code', ')', 'FROM', 'players']","['select', 'count', '(', 'distinct', 'country_code', ')', 'from', 'players']","['find', 'the', 'number', 'of', 'distinct', 'country', 'codes', 'of', 'all', 'players', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> find the number of distinct country codes of all players. <query> "," 

SELECT DISTINCT country_code FROM player"
442,wta_1,SELECT count(DISTINCT country_code) FROM players,How many distinct countries do players come from?,"['SELECT', 'count', '(', 'DISTINCT', 'country_code', ')', 'FROM', 'players']","['select', 'count', '(', 'distinct', 'country_code', ')', 'from', 'players']","['How', 'many', 'distinct', 'countries', 'do', 'players', 'come', 'from', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> How many distinct countries do players come from? <query> "," 

SELECT DISTINCT country FROM players"
443,wta_1,SELECT count(DISTINCT loser_name) FROM matches,Find the number of distinct name of losers.,"['SELECT', 'count', '(', 'DISTINCT', 'loser_name', ')', 'FROM', 'matches']","['select', 'count', '(', 'distinct', 'loser_name', ')', 'from', 'matches']","['Find', 'the', 'number', 'of', 'distinct', 'name', 'of', 'losers', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Find the number of distinct name of losers. <query> "," 

SELECT COUNT(DISTINCT name) FROM  winner"
444,wta_1,SELECT count(DISTINCT loser_name) FROM matches,How many different loser names are there?,"['SELECT', 'count', '(', 'DISTINCT', 'loser_name', ')', 'FROM', 'matches']","['select', 'count', '(', 'distinct', 'loser_name', ')', 'from', 'matches']","['How', 'many', 'different', 'loser', 'names', 'are', 'there', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> How many different loser names are there? <query> "," 

SELECT DISTINCT loser_name FROM matches"
445,wta_1,SELECT tourney_name FROM matches GROUP BY tourney_name HAVING count(*)  >  10,Find the name of tourney that has more than 10 matches.,"['SELECT', 'tourney_name', 'FROM', 'matches', 'GROUP', 'BY', 'tourney_name', 'HAVING', 'count', '(', '*', ')', '>', '10']","['select', 'tourney_name', 'from', 'matches', 'group', 'by', 'tourney_name', 'having', 'count', '(', '*', ')', '>', 'value']","['Find', 'the', 'name', 'of', 'tourney', 'that', 'has', 'more', 'than', '10', 'matches', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Find the name of tourney that has more than 10 matches. <query> ",<strong>SELECT Tourney_Name FROM Tourney WHERE Match_Count > 10</strong>
446,wta_1,SELECT tourney_name FROM matches GROUP BY tourney_name HAVING count(*)  >  10,What are the names of tournaments that have more than 10 matches?,"['SELECT', 'tourney_name', 'FROM', 'matches', 'GROUP', 'BY', 'tourney_name', 'HAVING', 'count', '(', '*', ')', '>', '10']","['select', 'tourney_name', 'from', 'matches', 'group', 'by', 'tourney_name', 'having', 'count', '(', '*', ')', '>', 'value']","['What', 'are', 'the', 'names', 'of', 'tournaments', 'that', 'have', 'more', 'than', '10', 'matches', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What are the names of tournaments that have more than 10 matches? <query> "," 

SELECT  tournament_name FROM tournaments WHERE  MATCH_COUNT > 10"
447,wta_1,SELECT winner_name FROM matches WHERE YEAR  =  2013 INTERSECT SELECT winner_name FROM matches WHERE YEAR  =  2016,List the names of all winners who played in both 2013 and 2016.,"['SELECT', 'winner_name', 'FROM', 'matches', 'WHERE', 'YEAR', '=', '2013', 'INTERSECT', 'SELECT', 'winner_name', 'FROM', 'matches', 'WHERE', 'YEAR', '=', '2016']","['select', 'winner_name', 'from', 'matches', 'where', 'year', '=', 'value', 'intersect', 'select', 'winner_name', 'from', 'matches', 'where', 'year', '=', 'value']","['List', 'the', 'names', 'of', 'all', 'winners', 'who', 'played', 'in', 'both', '2013', 'and', '2016', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> List the names of all winners who played in both 2013 and 2016. <query> ",<strong>SELECT</strong>  winner_name  <strong>FROM</strong>  winner  <strong>WHERE</strong>  winner_year  =  2013  AND  winner_year  =  2016
448,wta_1,SELECT winner_name FROM matches WHERE YEAR  =  2013 INTERSECT SELECT winner_name FROM matches WHERE YEAR  =  2016,What are the names of players who won in both 2013 and 2016?,"['SELECT', 'winner_name', 'FROM', 'matches', 'WHERE', 'YEAR', '=', '2013', 'INTERSECT', 'SELECT', 'winner_name', 'FROM', 'matches', 'WHERE', 'YEAR', '=', '2016']","['select', 'winner_name', 'from', 'matches', 'where', 'year', '=', 'value', 'intersect', 'select', 'winner_name', 'from', 'matches', 'where', 'year', '=', 'value']","['What', 'are', 'the', 'names', 'of', 'players', 'who', 'won', 'in', 'both', '2013', 'and', '2016', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What are the names of players who won in both 2013 and 2016? <query> "," 

SELECT  player_name FROM player WHERE year_won = 2013 AND year_won = 2016"
449,wta_1,SELECT count(*) FROM matches WHERE YEAR  =  2013 OR YEAR  =  2016,List the number of all matches who played in years of 2013 or 2016.,"['SELECT', 'count', '(', '*', ')', 'FROM', 'matches', 'WHERE', 'YEAR', '=', '2013', 'OR', 'YEAR', '=', '2016']","['select', 'count', '(', '*', ')', 'from', 'matches', 'where', 'year', '=', 'value', 'or', 'year', '=', 'value']","['List', 'the', 'number', 'of', 'all', 'matches', 'who', 'played', 'in', 'years', 'of', '2013', 'or', '2016', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> List the number of all matches who played in years of 2013 or 2016. <query> "," 

SELECT COUNT(*) FROM matches WHERE year = 2013 OR year = 2016"
450,wta_1,SELECT count(*) FROM matches WHERE YEAR  =  2013 OR YEAR  =  2016,How many matches were played in 2013 or 2016?,"['SELECT', 'count', '(', '*', ')', 'FROM', 'matches', 'WHERE', 'YEAR', '=', '2013', 'OR', 'YEAR', '=', '2016']","['select', 'count', '(', '*', ')', 'from', 'matches', 'where', 'year', '=', 'value', 'or', 'year', '=', 'value']","['How', 'many', 'matches', 'were', 'played', 'in', '2013', 'or', '2016', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> How many matches were played in 2013 or 2016? <query> "," 

SELECT COUNT(*) FROM matches WHERE year = 2013 OR year = 2016"
